,index,물리학및실험 1,미분적분학,선형대수,확률및랜덤변수,미분방정식,이산구조,디자인적사고,웹/파이선프로그래밍,객체지향프로그래밍,논리회로,컴퓨터구조,자료구조,운영체제,컴퓨터네트워크,소프트웨어공학,알고리즘분석,데이터베이스,오픈소스SW개발,IT기술영어 1,IT기술영어 2,IT기술영어 3,캡스톤디자인 1,캡스톤디자인 2,졸업논문,기계학습,신호와시스템,문제해결,형식언어및컴파일러,파일처리,멀티미디어시스템,시스템분석및설계,프로그래밍언어구조론,SW스타트업비즈니스,SW스타트업프로젝트,최신기술프로젝트 1,최신기술프로젝트 2,최신기술콜로키움 1,최신기술콜로키움 2,단기현장실습,장기현장실습,연구연수활동 1,연구연수활동 2,독립심화학습 1,독립심화학습 2,인공지능,빅데이터프로그래밍,클라우드컴퓨팅,데이터센터프로그래밍,정보보호,모바일프로그래밍,웹서비스프로그래밍,리눅스시스템프로그래밍,IoT디지털시스템,IoT소프트웨어,로봇스프트웨어,영상처리,컴퓨터그래픽스,멀티미디어처리,인간-컴퓨터상호작용,UI/UX프로그래밍,컴퓨터비전,AI네트워킹,IoT네트워크,딥러닝,실전기계학습
1379,1619,1,1,1,3,2,2,2,1,3,2,4,5,8,6,5,6,8,7,4,4,4,8,7,9,6,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,1620,2,1,4,2,2,2,2,1,4,5,4,6,7,4,6,5,4,8,6,5,4,7,8,9,5,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,7,0,0,0,0,0,0
1381,1621,2,1,1,1,4,3,2,1,3,2,4,6,4,8,8,8,6,6,6,4,6,8,9,9,4,0,0,0,4,0,0,0,0,0,0,0,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
1382,1622,1,1,3,3,3,2,3,1,2,2,3,3,7,5,7,7,4,8,7,8,8,7,8,9,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1383,1624,1,1,1,2,2,2,3,1,3,4,5,4,5,5,7,5,7,8,8,6,7,8,7,8,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0
1384,1625,1,1,1,3,4,2,3,1,3,4,5,5,4,5,4,6,5,8,7,6,5,8,9,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,6,0,0,0,0,7,5,0
1385,1626,1,1,3,3,4,2,3,1,4,2,3,5,5,6,7,8,8,7,7,4,8,8,8,8,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,4,0,0,0
1386,1629,2,1,4,3,2,2,3,1,3,4,3,6,8,8,8,4,6,5,8,4,7,9,8,9,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0
1387,1630,2,1,3,4,2,2,2,1,4,2,3,4,7,7,8,7,4,4,8,8,5,9,7,9,6,0,0,0,0,0,5,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0
1388,1632,2,1,1,4,4,2,3,1,3,4,5,5,7,7,7,5,7,5,8,6,7,8,8,9,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8
1389,1633,2,1,2,2,4,3,2,1,3,4,6,5,4,7,4,8,6,8,5,5,4,9,8,8,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,8,8
1390,1634,1,1,4,2,4,4,3,1,3,2,5,6,7,4,6,8,8,7,7,4,7,9,8,8,7,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
1391,1635,1,1,2,1,4,3,3,1,2,2,6,3,7,6,8,8,7,6,6,4,7,9,9,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4
1392,1636,2,1,3,2,4,4,2,1,3,2,3,5,6,4,6,5,7,7,7,4,4,7,9,8,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
1393,1638,2,1,3,1,3,4,2,1,2,5,4,6,7,7,8,5,6,7,5,6,8,7,7,8,6,0,0,0,0,0,0,0,6,0,0,0,0,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1394,1639,1,1,2,1,3,4,2,1,4,2,3,4,8,7,6,6,7,8,8,4,6,8,9,8,5,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1395,1640,2,1,3,2,3,4,2,1,4,2,6,6,7,5,6,7,4,6,6,5,8,9,9,8,5,0,0,4,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0
1396,1641,2,1,3,3,4,4,3,1,3,4,4,4,8,7,5,7,4,7,6,8,7,8,8,8,7,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,6,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,1642,1,1,2,4,2,2,3,1,2,4,4,6,4,8,6,7,5,6,4,5,6,8,8,9,6,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,4,0,0
1398,1643,1,1,1,4,2,3,2,1,4,5,5,3,7,8,8,4,5,5,6,7,7,9,7,8,6,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0
1399,1644,1,1,1,1,4,4,3,1,2,3,4,3,5,7,4,8,5,6,5,7,5,8,9,8,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,7,0,0,0,8,0
1400,1645,2,1,4,2,4,2,2,1,4,3,5,3,8,7,5,6,5,8,5,4,5,9,8,8,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0
1401,1646,1,1,2,3,3,2,2,1,3,3,3,6,5,8,5,6,5,4,6,7,7,9,9,8,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,6
1402,1647,2,1,2,3,4,2,2,1,2,5,3,6,7,7,7,8,6,6,5,8,5,8,9,8,5,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,6,0,0,0,0
1403,1648,2,1,3,1,4,3,2,1,4,3,5,6,5,6,6,6,8,4,7,6,6,9,9,8,7,0,0,0,0,0,0,0,0,8,0,0,8,4,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,1649,2,1,4,2,2,3,2,1,3,4,3,6,8,4,4,6,5,5,4,4,5,9,7,9,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,0
1405,1650,1,1,4,4,3,2,2,1,2,5,3,4,6,8,6,4,4,7,7,4,7,9,8,9,7,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,5,0,0,0
1406,1651,1,1,1,3,2,4,3,1,2,2,3,3,6,7,6,4,8,7,4,4,5,9,7,9,6,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1407,1652,2,1,1,4,2,2,2,1,4,5,6,6,7,5,4,5,8,8,4,4,6,8,7,9,5,7,0,0,0,0,8,0,7,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,1654,2,1,1,3,2,4,2,1,3,2,6,4,4,8,6,5,8,4,7,7,8,7,8,8,6,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1409,1656,2,1,2,1,4,2,2,1,2,4,3,6,8,7,4,8,4,5,6,8,8,9,9,8,6,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,4,0,0,0,0,0,0,0,0
1410,1657,1,1,4,2,4,3,2,1,2,3,3,4,7,7,6,6,8,4,8,8,5,7,8,8,5,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1411,1660,2,1,3,2,3,3,3,1,2,5,3,4,7,6,6,4,7,8,6,5,6,8,9,8,6,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1412,1662,2,1,3,1,4,2,3,1,2,4,5,4,7,5,6,8,5,5,7,4,4,9,8,9,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,7,0,0,0,0
1413,1664,1,1,4,1,3,4,2,1,2,2,3,4,7,6,4,7,8,6,6,6,6,9,7,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,5,7,0,0,0,0,8,0
1414,1665,2,1,3,1,3,2,3,1,4,2,4,3,5,4,7,4,8,7,4,5,5,7,9,8,5,4,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1415,1666,1,1,4,3,2,4,2,1,4,4,6,6,7,7,7,5,6,6,7,8,6,7,9,8,7,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
1416,1667,2,1,3,3,3,2,2,1,2,5,3,6,4,5,7,6,7,7,4,6,6,9,8,8,7,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,1669,1,1,1,4,2,2,3,1,2,3,4,3,7,5,6,7,8,7,8,4,6,9,9,9,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0
1418,1670,2,1,1,3,3,2,3,1,4,2,4,6,5,4,7,4,5,4,5,7,7,8,7,8,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,7,0,6,0,0,0,0
1419,1671,2,1,1,1,4,2,3,1,2,4,3,4,4,6,7,5,7,7,5,6,5,8,8,8,6,0,8,0,0,0,0,0,0,0,0,7,0,6,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,1672,1,1,3,3,3,3,3,1,2,5,6,6,7,4,7,7,4,7,7,4,5,8,7,9,4,0,0,0,0,0,0,0,0,0,0,6,8,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1421,1673,2,1,4,2,4,2,2,1,3,5,4,3,7,7,4,4,7,8,4,5,8,8,9,8,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,7,5,0,0,0,0,0,0,0,0
1422,1674,1,1,1,3,2,3,3,1,4,2,6,6,5,4,8,5,8,7,5,6,5,7,9,9,4,0,0,5,0,0,0,5,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,1675,2,1,4,1,4,3,2,1,3,2,4,3,6,5,6,7,6,4,7,5,5,7,9,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0
1424,1677,1,1,4,2,4,2,3,1,3,2,3,4,7,7,6,6,5,6,6,7,5,9,9,9,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0
1425,1678,2,1,4,2,2,3,2,1,3,4,6,6,7,4,7,5,6,7,8,6,8,7,7,8,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,5,0,0,0,0,4,0,0
1426,1679,2,1,2,2,4,4,2,1,2,5,5,4,7,4,4,7,8,8,5,7,8,7,8,9,7,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0
1427,1680,2,1,4,3,3,4,2,1,2,2,4,3,7,7,5,6,6,5,5,4,4,9,8,8,6,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0
1428,1681,1,1,4,3,3,4,2,1,2,2,3,4,7,7,6,7,8,7,8,8,4,9,9,8,5,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
1429,1682,1,1,3,4,3,3,3,1,2,2,6,5,4,4,4,6,8,5,5,8,6,8,9,8,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,6,0,8,0,0,0,0
1430,1683,2,1,1,2,4,3,2,1,2,2,5,6,7,4,8,5,4,7,7,5,4,7,9,9,5,0,8,0,0,0,0,0,0,8,0,0,0,0,0,8,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,1685,1,1,4,4,4,2,2,1,4,4,3,6,8,4,7,7,5,6,6,8,5,9,7,9,5,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,5,0,0,0,0,0,0
1432,1686,2,1,3,4,4,4,2,1,2,3,6,3,7,4,5,6,8,7,4,6,6,8,9,8,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0
1433,1687,2,1,1,1,4,4,3,1,3,3,3,5,6,5,7,8,8,7,8,4,5,9,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
1434,1688,2,1,4,1,2,4,2,1,2,2,3,6,8,6,7,7,4,5,7,4,5,7,9,9,4,0,0,7,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1435,1689,1,1,2,1,2,4,2,1,2,2,4,4,8,6,5,8,4,5,7,8,7,9,8,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,7,0
1436,1690,1,1,1,1,2,4,3,1,3,5,6,3,7,5,6,8,5,4,8,4,4,9,8,9,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,5
1437,1691,1,1,1,2,2,2,2,1,2,5,3,5,8,5,5,8,8,7,5,8,8,8,9,9,6,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0
1438,1692,1,1,2,2,3,2,3,1,2,3,3,6,6,5,6,5,4,6,8,4,8,9,9,9,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1439,1695,1,1,1,1,2,2,2,1,2,5,4,6,8,4,8,4,7,6,7,7,4,7,9,8,6,0,7,0,6,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
1440,1696,1,1,4,1,3,3,2,1,3,4,4,3,6,7,8,8,5,7,5,7,4,9,7,9,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,5,0,0,0,0,0
1441,1697,2,1,4,1,3,4,2,1,2,2,3,5,5,8,7,5,6,7,8,6,7,7,7,8,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0
1442,1698,1,1,4,1,2,2,2,1,3,4,3,3,7,4,5,7,6,8,6,6,7,9,7,9,4,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7
1443,1699,1,1,3,2,3,4,3,1,4,5,6,5,6,6,7,6,6,8,5,5,7,8,8,9,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,4,0,0,0,4
1444,1700,2,1,1,1,4,2,2,1,3,5,6,4,8,6,7,8,8,4,7,4,5,9,8,9,4,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,6,0
1445,1702,2,1,3,4,3,3,2,1,4,3,6,5,5,8,4,7,5,5,7,8,7,9,7,8,5,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1446,1703,1,1,3,3,4,4,2,1,3,5,6,5,4,5,5,8,8,5,6,6,4,7,9,9,5,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1447,1704,1,1,2,4,4,2,3,1,2,2,3,4,4,8,8,7,4,4,5,6,8,9,8,8,7,6,0,0,0,0,5,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1448,1706,1,1,3,1,4,2,3,1,3,4,6,3,7,6,5,4,8,7,5,8,4,9,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,7,0,0,0
1449,1707,2,1,2,4,3,4,3,1,4,2,6,4,7,6,7,7,6,7,8,6,8,7,7,8,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,8
1450,1708,1,1,3,2,2,3,3,1,4,2,5,4,4,6,7,6,7,4,8,5,5,9,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,4,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1451,1709,2,1,4,3,3,2,3,1,2,5,6,3,6,8,7,8,6,6,4,5,6,7,9,9,4,0,0,0,0,0,0,0,4,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0
1452,1710,1,1,2,1,2,3,2,1,2,4,4,4,5,4,8,8,5,7,8,6,6,7,9,9,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1453,1711,2,1,2,1,4,3,3,1,3,3,5,4,5,5,7,8,6,5,4,8,8,9,7,8,6,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6
1454,1712,2,1,1,2,3,3,3,1,2,3,5,6,8,5,4,4,4,5,4,5,6,8,9,8,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0
1455,1713,1,1,2,1,2,4,3,1,3,3,6,6,4,8,7,6,6,4,7,8,5,7,8,9,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,8,0,5,0,0,0,0
1456,1715,2,1,1,2,4,3,3,1,2,4,3,4,8,6,5,5,8,8,7,7,4,9,9,9,4,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1457,1716,1,1,2,1,3,2,2,1,3,2,3,5,8,5,6,5,4,4,5,8,5,9,7,8,7,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,6,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,1717,2,1,2,4,3,3,3,1,4,2,5,5,6,5,5,6,5,8,5,6,7,8,9,8,4,6,0,0,7,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,1718,1,1,2,3,4,2,3,1,2,4,5,4,5,7,8,7,5,7,4,7,6,8,9,9,4,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,1719,2,1,3,4,2,2,3,1,3,4,3,6,8,6,7,5,8,7,7,7,6,8,9,8,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0
1461,1720,2,1,4,3,2,4,3,1,2,2,4,6,7,4,6,8,6,4,5,8,8,7,8,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,5,4,0,0,0
1462,1721,1,1,2,3,4,2,2,1,3,5,5,5,5,4,4,8,8,6,4,5,7,9,9,9,6,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,1722,1,1,3,1,2,3,3,1,2,4,5,4,5,8,8,7,5,7,6,4,5,9,9,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,4,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0
1464,1723,1,1,3,2,2,3,2,1,2,2,5,3,6,7,5,7,4,4,5,4,4,9,9,8,5,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
1465,1725,2,1,2,2,4,2,3,1,4,5,3,5,5,7,7,4,7,6,4,7,6,7,8,8,5,0,0,0,0,0,0,0,8,5,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
1466,1726,1,1,4,1,3,2,2,1,4,3,5,3,4,8,8,5,8,5,4,7,8,8,9,9,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,7,0,0
1467,1727,2,1,3,3,2,4,3,1,3,3,6,3,4,8,4,6,6,8,7,6,5,8,9,8,4,0,0,4,0,0,0,0,0,5,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1468,1728,1,1,4,3,3,2,3,1,3,4,3,5,4,4,8,8,4,7,5,6,7,8,8,9,7,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,1730,2,1,3,2,4,4,3,1,2,3,6,6,6,7,7,6,7,4,8,5,6,7,9,8,7,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1470,1731,2,1,3,4,2,4,2,1,4,3,5,4,7,8,6,4,5,8,7,5,8,9,7,8,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
1471,1733,1,1,2,1,3,2,2,1,2,4,5,5,6,4,8,4,8,7,8,7,4,9,8,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,4,0,0,8,0,0,0
1472,1734,2,1,2,1,4,4,3,1,3,3,3,5,5,8,8,5,5,4,6,7,6,9,7,9,7,0,6,0,0,0,7,0,7,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,1735,1,1,4,4,3,2,3,1,3,2,4,5,5,8,8,8,7,6,6,6,6,9,9,9,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,7,0,7,0,0,0,0,0,0,0,0,0,0
1474,1736,2,1,2,4,4,4,2,1,3,2,6,5,5,5,7,5,5,8,4,8,7,7,9,8,7,0,0,0,0,0,6,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1475,1737,1,1,1,3,4,3,3,1,3,3,3,4,5,5,6,8,7,7,6,6,8,9,9,8,6,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1476,1738,1,1,1,3,2,4,2,1,3,2,3,4,8,4,7,8,6,4,5,8,8,8,7,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,4,6,0,0,0,0,0
